ID,'Product using score','User area',gender,age,'Cumulative using time','Point balance','Product service usage','Pay a monthly fee by credit card','Active user',' Estimated salary','Purchase or not'
1597,769,?,Male,27,?,188614.07,?,1,0,171344.09,0
148,650,?,Male,37,?,106967.18,1,0,?,24495.03,0
1778,715,Taipei,?,34,?,?,?,?,0,97782.92,0
2272,?,Taichung,Male,25,5,153611.83,2,1,?,35321.65,0
2815,?,Taichung,?,?,2,162485.8,?,1,?,149381.32,0
7120,621,Taipei,?,?,7,136658.61,1,1,1,148689.13,0
7134,743,?,Female,?,1,127023.39,1,?,1,?,0
3269,690,Taipei,Male,54,?,?,1,1,?,?,1
132,795,Taichung,?,33,9,?,1,?,1,114935.21,0
4411,503,Taichung,Male,42,9,153279.39,1,?,1,151336.96,0
1110,595,?,?,31,4,0,2,?,0,189995.86,0
3352,?,Taichung,Female,34,9,?,?,?,0,160213.27,0
6207,802,Tainan,Male,?,7,?,1,0,1,40855.79,0
5022,638,Taipei,?,29,9,?,?,1,1,?,0
9869,718,Taipei,?,43,0,?,?,?,0,167554.86,0
1606,?,?,?,31,?,80844.69,2,1,1,74641.9,0
3197,610,Taipei,Male,36,4,129440.3,2,?,?,?,0
4129,639,Taichung,Female,?,5,151242.48,1,0,?,49637.65,0
7896,?,Tainan,?,43,?,113034.31,1,1,?,?,0
684,749,Taichung,?,40,8,141782.57,2,0,?,86333.63,0
2516,?,Taipei,?,40,?,0,?,1,0,85455.62,1
2667,740,Taipei,?,?,7,?,2,1,1,194270.91,0
2438,?,Taipei,Male,41,8,0,2,?,?,29737.14,0
9089,736,Taichung,?,?,8,103914.17,?,?,?,?,1
9656,583,Taipei,?,?,4,55776.39,2,1,0,?,0
7889,594,Taipei,?,31,?,79340.95,?,1,0,78255.86,0
6190,714,Taichung,?,?,3,?,2,1,0,63846.36,0
5711,778,Taipei,?,?,?,?,?,?,0,67949.32,0
4771,615,Tainan,Male,19,5,0,?,1,0,?,0
5513,627,Taipei,Male,37,2,125190.86,?,?,1,84584.69,0
9792,825,Taichung,?,35,?,118336.95,?,1,0,?,1
2353,637,Tainan,?,45,2,157929.45,1,1,1,145134.49,1
8512,643,Taichung,Male,28,9,?,2,?,?,27149.27,0
9735,?,Taichung,Male,70,?,?,2,1,1,20881.96,0
2615,546,Taichung,Female,?,3,106458.31,4,1,?,128881.87,1
6021,609,Taipei,Female,35,2,147900.43,?,1,0,140000.29,0
8581,?,Taipei,?,31,?,152310.55,?,1,0,13054.25,0
7916,?,Tainan,Male,?,?,0,3,1,0,?,1
2431,742,Taichung,?,?,?,92805.72,1,0,1,?,1
896,?,Taichung,Male,32,5,61825.5,1,?,?,?,0
7860,?,Taichung,Female,?,3,?,2,?,1,13182.43,0
1706,452,Taipei,Male,?,4,148172.44,1,?,1,4175.68,0
7093,758,Tainan,?,40,3,0,2,0,?,?,0
2116,404,Taichung,Female,?,4,125456.07,1,1,?,83715.66,1
5324,?,Taipei,Male,32,5,179305.09,1,1,1,149043.78,0
942,?,Taipei,Female,31,8,0,2,0,0,191074.11,0
7022,672,?,?,28,4,167268.98,1,1,1,169469.3,0
489,?,Taipei,?,?,2,0,?,0,1,130486.57,0
2819,?,?,Male,37,4,0,?,1,0,132540.33,0
1343,652,?,Male,?,?,0,1,1,1,120107.1,0
9263,734,Taichung,?,52,?,?,2,?,1,38984.37,0
2398,?,Tainan,Female,34,10,?,1,?,0,?,0
2432,?,Taipei,?,22,4,?,3,?,1,?,1
4113,700,Taipei,Female,30,9,0,1,?,1,?,0
8813,652,Taipei,Male,26,3,137998.2,?,?,1,168989.77,0
2862,525,Taipei,Female,25,?,0,?,?,0,89566.64,0
2953,?,?,Male,51,10,141556.96,1,?,0,?,0
6106,617,?,Female,34,0,131244.65,2,?,0,183229.02,0
782,774,Taipei,?,28,1,?,2,?,1,68759.57,0
199,501,Taipei,?,57,?,0,2,1,?,47847.19,0
3121,?,?,Female,23,7,0,2,1,0,196789.9,0
1283,622,?,Male,?,?,0,?,1,?,131772.51,0
6751,618,Taipei,Female,42,2,?,4,0,0,111097.39,1
969,544,Taipei,?,?,3,84496.71,?,?,0,?,0
1225,?,Tainan,Female,47,8,128486.11,?,?,0,179227.12,0
162,?,Taipei,?,30,2,0,?,1,?,?,0
6037,674,Taipei,Female,27,4,79144.34,1,0,1,50743.83,0
7842,?,?,Female,46,7,?,1,1,1,?,1
4322,651,Taipei,Male,34,4,?,1,?,1,123954.15,0
9058,704,Taipei,Female,33,0,130499.09,?,1,1,74804.36,0
1219,706,Taipei,?,23,5,0,1,0,0,?,1
6718,663,Tainan,?,58,5,?,1,0,1,74176.71,1
5479,?,Taichung,?,44,9,111369.79,2,1,1,91947.74,0
9912,682,Taipei,?,44,?,?,1,0,0,23766.4,0
5546,609,Taichung,Male,33,?,94126.67,?,0,0,93718.16,0
3301,677,Taichung,?,28,0,143988,2,1,0,8755.69,1
4692,?,?,Male,?,?,0,2,?,0,4459.5,0
812,681,?,Male,?,7,134714.7,2,0,1,?,0
8274,675,?,Male,32,1,?,3,?,?,85901.09,0
3078,587,?,Male,?,6,132603.36,1,1,0,55775.72,0
5539,717,?,?,?,9,?,2,0,?,40437.67,0
8360,657,?,Female,22,6,?,3,?,?,168412.07,1
7513,641,Taipei,Male,50,?,153590.73,2,1,1,?,0
2380,?,?,Male,26,?,74681.9,2,?,?,31231.35,0
835,633,Taipei,?,30,?,0,2,0,?,41642.29,0
729,673,Taipei,Female,?,?,137494.28,?,1,?,81753.92,0
6658,?,?,Male,33,?,0,1,1,?,29664.45,0
4050,?,Tainan,?,33,4,0,2,?,1,?,0
9068,?,Taichung,?,41,?,62078.21,2,?,?,129050.67,0
5624,?,?,Male,42,6,0,2,1,1,123410.23,0
727,?,Taipei,Male,37,?,0,2,0,?,77108.66,0
5835,?,?,Male,32,2,?,2,1,?,?,1
5194,?,Tainan,Female,?,9,?,1,?,1,?,0
596,611,?,Female,?,?,114206.84,1,1,?,164061.6,0
1254,?,Taichung,?,55,?,126817.65,?,1,0,123269.71,0
4803,512,?,Male,39,3,?,1,1,0,134878.19,0
4583,?,?,?,37,?,0,2,0,?,?,0
2452,?,Taipei,Male,?,5,?,?,1,0,27513.47,0
6334,634,Taipei,Male,?,?,105302.66,1,1,1,?,0
7388,696,?,?,44,8,161889.79,?,0,?,?,0
5097,?,Taipei,?,29,7,?,1,?,0,50249.16,0
4949,772,?,Female,39,4,122486.11,2,1,?,140709.25,0
9105,656,?,Female,?,6,59877.33,1,1,0,14032.62,1
5856,?,?,Male,?,1,91857.66,1,?,0,101954.78,1
1022,?,?,?,32,?,?,?,1,1,194010.12,0
6715,?,Taipei,Female,?,3,146053.66,1,1,?,?,0
8782,438,Taipei,?,?,7,78391.17,?,?,?,49424.6,0
3065,506,Tainan,Male,35,6,?,?,?,0,26318.73,0
4533,548,Tainan,Male,?,0,178056.54,2,1,0,38434.73,0
4298,538,?,Male,68,9,0,2,1,?,110440.5,1
4454,?,Taichung,Male,33,?,148055.74,1,0,?,199203.21,0
3850,646,Tainan,?,?,1,0,2,?,0,183289.22,0
7049,563,Tainan,Male,57,6,0,2,?,?,39297.48,0
396,645,?,Female,37,2,136925.09,2,0,1,153400.24,0
9066,?,?,?,?,?,0,2,1,?,186648.19,0
1131,571,Taichung,Female,?,1,101736.66,1,0,1,?,0
7841,?,Taichung,?,47,4,124192.28,2,1,?,50881.51,0
550,749,?,?,24,1,0,3,1,1,?,0
9989,775,Taipei,?,30,4,0,2,?,0,49337.84,0
5627,?,Tainan,Female,35,7,119656.45,2,1,1,?,0
8246,577,Tainan,Male,35,5,110080.3,1,1,?,109794.31,0
1759,642,Taichung,Female,?,5,129753.69,?,1,0,582.53,0
6509,850,Taichung,Male,?,?,?,3,?,1,60021.34,1
5795,669,?,Male,?,?,?,?,1,1,56875.76,0
150,?,Taipei,Male,?,0,?,?,?,?,878.87,0
9501,739,Tainan,Female,27,?,98926.4,1,1,1,106969.98,0
6662,820,Taipei,Male,36,4,0,?,1,0,31422.69,0
347,?,Taichung,?,34,9,106937.05,?,1,0,138275.01,0
9156,579,?,Female,?,2,151963.26,2,1,0,158948.63,0
5637,?,?,Male,?,3,0,2,0,1,59103.13,0
2043,667,Taichung,Female,27,?,106116.5,2,?,0,3674.71,0
4915,734,?,?,47,10,91522.04,2,1,1,?,0
7652,431,?,Male,45,5,83624.55,2,?,0,36899.62,0
579,593,Taipei,Female,41,6,?,1,1,?,?,0
7556,?,?,Male,?,3,0,?,1,0,?,0
587,?,Tainan,Male,53,?,?,?,1,0,35588.07,1
9494,?,?,?,36,0,103502.22,1,1,1,?,0
7725,?,Taipei,Male,44,3,141252.18,4,0,1,128521.16,1
3547,542,Tainan,Male,?,6,113567.94,1,1,0,89543.25,0
5617,805,Tainan,?,26,2,?,2,?,1,25042.1,0
6105,736,Taichung,Male,?,9,?,?,1,0,185360.4,1
1510,528,Taipei,Male,37,6,?,1,1,0,197111.99,0
2809,654,Taipei,Male,42,7,99263.09,1,1,?,67607.9,0
8370,?,Taichung,Male,37,1,126817.13,2,1,1,29995.83,1
8282,567,?,Male,40,8,?,1,1,?,95140.62,0
3785,640,Taipei,?,?,9,?,1,1,0,48640.77,0
7419,677,?,Male,36,4,0,2,1,?,7824.31,0
4563,?,?,?,36,1,117864.85,?,1,?,?,0
7858,850,?,Male,27,?,?,2,?,0,152740.16,0
9107,698,?,Male,52,?,107304.39,3,?,0,?,1
1407,?,Tainan,Male,23,2,126873.52,1,0,1,?,0
6559,?,Taipei,Male,?,0,138131.34,1,0,?,115927.85,0
8133,692,Tainan,?,29,4,0,2,0,?,138880.24,0
1478,?,Taipei,Male,37,2,0,1,?,1,8065,0
1316,607,Tainan,Female,?,?,100912.19,1,0,0,?,0
8332,?,Tainan,Male,38,1,?,1,0,1,166264.89,0
8045,?,Taipei,?,23,9,0,?,1,0,19793.73,1
9023,712,Taipei,Male,23,2,0,2,0,1,66795.78,0
4731,619,?,Female,?,1,?,1,1,0,?,1
8407,701,Tainan,Male,26,?,83600.24,?,0,?,59195.05,0
760,664,Taipei,Male,?,5,98668.18,1,1,?,?,0
5212,749,Taichung,?,22,4,94762.16,2,?,1,42241.54,0
4666,786,Taipei,Male,35,3,0,2,1,0,92712.97,0
73,657,?,Female,37,?,163607.18,1,0,1,?,0
4128,712,?,Male,52,9,0,1,1,1,?,1
2778,?,Taichung,Female,61,8,125397.21,1,1,?,182184.09,1
4939,773,?,?,34,10,?,1,?,0,36823.28,0
5440,713,Taichung,?,?,4,149525.34,2,1,0,123663.63,0
9875,720,Taipei,?,?,4,0,2,?,0,163471.01,0
2859,607,Taipei,Male,25,3,0,2,0,0,?,0
2170,?,?,Male,43,8,81844.91,?,1,1,35908.46,0
643,583,Taipei,Female,27,1,125406.58,1,1,1,110784.42,0
2415,?,Taipei,Female,52,9,?,1,1,0,?,1
7687,718,Taipei,?,?,9,0,2,?,1,72105.63,0
8670,540,Tainan,Male,39,2,0,2,1,?,?,0
6758,717,?,?,36,?,102989.83,2,?,1,49185.57,0
1978,?,Tainan,?,35,?,0,?,?,0,174770.14,1
3779,579,?,Female,59,3,148021.12,1,?,1,74878.22,0
1154,?,Taichung,?,45,7,?,1,0,?,143619.52,1
8003,590,?,Male,37,1,0,?,?,?,?,0
9641,750,Taipei,Female,35,?,?,1,?,?,191520.5,0
3926,?,Tainan,Male,44,?,?,2,1,0,?,0
2743,649,Taipei,Female,41,2,125785.23,1,?,?,?,0
6849,579,Taipei,Female,33,1,65667.79,2,0,?,164608.98,0
6871,850,?,Female,36,?,136980.23,2,1,1,?,0
205,?,Tainan,Male,33,3,176666.62,1,1,0,94670.77,0
6679,472,Tainan,?,32,1,159397.75,1,?,1,57323.18,0
2299,607,?,Male,?,2,164523.5,2,1,1,?,0
4530,664,Taipei,Female,?,8,142989.69,1,?,1,?,1
4682,?,?,Female,?,2,161887.81,?,?,0,84870.23,0
8346,568,?,Female,46,3,?,?,1,?,29372.62,0
5069,712,Tainan,?,?,5,?,1,?,1,174118.93,0
659,?,Taipei,?,64,9,113829.45,1,1,1,?,0
3436,676,Taichung,Female,?,?,?,1,1,1,189540.95,0
7299,?,Taipei,Male,28,9,71902.52,?,?,1,?,0
1332,?,Taichung,?,37,7,143452.74,2,1,?,?,0
1073,624,Tainan,Female,?,?,0,?,0,?,196668.51,0
3208,667,Tainan,Male,56,2,168883.08,?,0,1,18897.78,0
5618,?,?,?,43,?,137638.69,?,1,0,130442.08,1
381,483,Taipei,Female,50,9,?,?,1,1,111020.24,0
1036,678,?,Male,?,0,0,1,?,0,?,0
3150,643,?,?,34,8,117451.47,1,?,?,65374.86,0
4299,?,?,Male,38,7,111835.94,?,1,?,124389.61,0
45,660,?,Female,61,5,155931.11,1,1,?,?,0
3031,676,?,Male,20,1,?,?,0,0,68621.98,0
7194,?,Taichung,Female,34,2,?,?,?,0,44857.4,0
5004,740,Taipei,?,36,?,0,?,1,1,?,0
6602,591,?,?,51,8,?,1,?,1,?,1
8775,452,Taipei,Female,33,6,131698.57,2,?,?,?,0
2115,732,?,?,?,?,?,?,?,?,119882.7,0
3439,445,Taipei,Female,30,?,?,?,?,?,?,0
6628,?,Taipei,Female,41,6,0,1,1,?,?,1
6464,?,?,Male,30,?,0,2,?,1,126551.65,0
5602,?,Tainan,?,?,?,153656.85,?,1,0,?,0
5476,?,?,Male,?,5,?,?,1,1,43018.98,0
1585,?,Tainan,Female,?,?,0,2,1,?,128449.33,0
1480,?,Taichung,Male,32,8,131081.66,2,1,1,?,0
3474,?,Taipei,?,42,?,?,1,?,?,?,1
362,?,?,?,45,2,150842.93,1,0,1,2319.96,1
3503,735,?,?,46,?,106344.95,?,?,0,?,1
484,?,Taichung,Male,?,?,115217.99,2,1,0,144995.33,0
1708,707,Taipei,?,?,5,?,2,1,?,?,0
6008,757,Taipei,Male,28,?,75381.15,1,1,1,?,0
7835,703,Taipei,Male,56,9,0,1,0,0,85547.33,1
9335,?,Tainan,Male,?,?,0,2,1,1,180808.39,0
8342,516,Tainan,Female,?,3,0,2,1,0,124202.26,0
4772,?,Taichung,Female,36,3,74974.89,?,?,1,12099.67,0
7703,?,Taipei,?,31,?,?,2,1,0,?,0
5510,597,Taipei,Male,33,9,?,2,?,?,49374.82,0
3574,670,?,Male,68,4,?,?,1,1,11426.7,0
3345,?,Taichung,Male,33,8,130368.31,?,1,?,105642.43,0
8417,528,Taichung,Male,32,2,99092.45,1,?,1,111149.98,0
2180,745,?,Male,40,3,88466.82,1,?,0,116331.42,0
9933,?,Tainan,Male,?,?,?,2,1,1,114858.9,0
1955,?,Tainan,?,51,?,174397.21,2,1,1,172372.63,0
2588,?,Taipei,Male,33,8,0,2,?,?,68815.05,0
2752,704,Taipei,?,42,8,129735.3,2,1,?,179565.57,0
8095,614,Tainan,Male,66,2,0,2,0,1,180082.7,0
6842,?,Taichung,Male,26,3,?,?,?,?,65482.94,0
7933,?,?,Male,40,?,?,1,?,0,?,0
4363,571,?,Female,22,3,?,1,0,1,53328.7,0
8657,660,?,Male,31,?,84560.04,1,1,1,137784.25,0
3378,665,Taichung,Female,?,3,111911.63,1,1,1,?,1
4921,515,Taipei,Male,33,2,0,?,1,1,136028.97,0
5413,779,Taipei,?,48,2,115290.27,1,0,0,98912.69,1
4970,?,Tainan,Female,?,1,106405.03,?,1,1,82900.25,0
3692,?,?,?,76,5,?,1,0,1,13848.58,0
5246,?,Taipei,Male,38,7,0,2,1,1,?,0
1752,541,Taipei,Male,29,7,127504.57,1,?,?,86173.92,0
5405,657,?,Male,?,4,82500.28,1,?,1,?,0
892,435,?,Male,?,2,57017.06,2,1,1,5907.11,0
3440,746,Taipei,Male,?,?,142400.77,?,1,?,193438.69,0
4172,564,Taipei,?,27,6,?,1,0,0,7819.76,0
1244,693,Taichung,Male,25,6,146580.69,1,?,?,14633.35,0
948,715,?,Female,38,5,118590.41,1,1,1,5684.17,1
9098,?,?,?,43,7,0,2,1,0,40023.7,0
7321,850,Taichung,?,31,1,130089.56,?,1,1,4466.21,0
8090,692,Taichung,Male,24,2,120596.93,?,0,1,?,0
4414,615,?,Male,?,5,?,?,?,1,?,0
6307,773,?,Male,?,9,0,2,1,1,?,0
77,?,Taipei,?,55,?,0,2,?,1,?,0
1410,444,Taipei,Female,?,5,84350.07,?,1,0,143835.76,0
1437,576,Taichung,Male,28,?,119336.29,2,0,1,58976.85,0
9632,526,?,?,37,?,?,1,1,?,62830.97,0
4816,775,Taichung,Female,77,?,135120.56,1,1,?,?,0
9747,?,Taichung,?,41,0,?,?,?,1,176254.12,0
5300,543,Taipei,Female,?,1,?,1,1,1,25650.04,0
5057,767,Taichung,Male,23,2,139542.82,?,0,1,28038.28,0
9054,732,Taipei,Female,?,3,0,2,1,0,90876.95,0
8920,673,Taipei,?,32,8,121240.76,1,1,?,116969.73,0
6255,?,?,Male,37,1,135650.88,?,1,0,199428.19,0
7592,794,Tainan,Female,30,1,154970.54,1,0,1,156768.45,0
6488,?,Taipei,Male,?,?,0,?,0,1,64014.24,0
8683,?,Taipei,Male,34,1,?,1,?,0,45858.49,0
9102,597,Tainan,Male,38,6,115702.67,?,1,1,?,0
75,519,Taipei,Male,36,?,0,?,?,?,145562.4,0
1848,?,?,Female,37,0,64345.21,1,?,1,?,1
977,586,Taipei,Female,43,8,132558.26,1,?,0,?,1
2315,561,Tainan,Female,28,?,0,2,1,0,191387.76,0
4698,537,Taichung,?,?,?,131834.8,1,1,0,166476.95,1
6789,825,Taichung,Male,?,6,118050.79,?,0,?,?,0
1143,?,Tainan,?,41,9,0,2,1,0,152153.74,0
4474,646,?,Female,29,?,105957.44,1,1,0,15470.91,0
8766,?,Taipei,Male,?,1,0,2,1,0,?,0
2844,?,Taichung,Male,?,?,99812.88,2,1,1,158357.97,0
2182,634,Taichung,Female,46,5,123642.36,?,?,1,49725.16,1
9681,?,Taipei,Male,36,1,0,2,1,0,48876.84,0
4986,554,Taichung,Male,?,4,121365.39,1,1,1,8742.36,0
7793,590,?,Male,40,8,0,2,?,0,62933.03,0
6016,615,Tainan,?,?,4,155766.05,1,?,1,110275.17,0
569,?,Taichung,Male,31,5,121192.22,2,1,1,74890.58,0
54,655,?,Male,41,8,125561.97,1,?,?,164040.94,1
5253,665,Taipei,Female,44,7,0,2,1,1,?,0
631,589,Taipei,?,61,?,0,1,1,?,?,1
796,761,Taichung,Male,?,8,?,?,?,?,?,0
4371,725,Taipei,?,39,4,?,2,?,0,57643.55,0
1453,687,?,Female,35,3,99587.43,1,1,1,1713.1,1
7571,697,Taipei,Male,32,7,?,3,?,0,116442.42,1
5803,?,Taipei,?,?,10,?,2,?,0,10722.54,0
7137,826,?,?,?,0,0,1,0,0,178709.98,1
9707,?,Taipei,Female,30,6,0,?,?,0,88827.31,0
8485,802,Taipei,Female,60,3,92887.06,?,1,0,39473.63,1
6481,679,?,?,?,6,?,2,?,?,135768.25,0
2248,?,?,?,?,2,138878.81,1,?,1,112269.67,0
675,529,Tainan,Male,?,5,?,2,1,1,187288.5,0
8041,624,Tainan,Female,?,10,?,2,?,?,186180.42,0
6416,674,?,?,42,9,0,2,?,?,4292.72,0
7182,?,?,Female,42,?,117280.23,?,?,0,41921.06,1
9774,?,Taipei,Male,?,4,?,?,1,1,132798.78,0
3672,?,?,Female,?,?,111739.4,2,?,1,68367.18,0
6067,502,?,Male,45,?,0,1,0,0,84663.21,0
9140,?,Taipei,Female,29,5,0,?,1,1,174825.57,0
7389,836,Taipei,Female,29,9,133681.78,1,1,1,?,0
8455,502,Taipei,?,35,?,0,2,1,1,80618.47,0
7898,603,Tainan,?,30,6,129548.5,?,?,?,19282.85,0
8152,500,Tainan,Male,?,?,99004.24,1,1,?,152845.99,0
3500,?,Taipei,Male,74,?,0,2,?,1,?,0
6570,?,Taichung,?,?,?,133105.47,1,1,0,105732.9,1
2797,697,?,Female,39,6,151553.19,1,1,?,44946.29,0
9402,?,Taichung,Female,?,?,115518.07,?,0,0,76544.9,1
5042,?,?,?,?,8,0,2,1,0,156125.72,0
9743,715,Taipei,?,45,4,0,2,1,1,?,0
4742,651,?,?,?,2,165901.59,2,?,0,?,1
4797,719,Tainan,?,35,1,100829.94,?,1,?,?,0
6251,608,?,?,42,?,163548.07,1,1,0,?,0
5741,620,Taichung,?,34,8,?,1,?,?,120672.09,0
7686,705,Taichung,?,40,?,92889.91,1,?,?,109496.69,0
4104,683,Tainan,Male,41,?,148863.17,1,?,?,163911.32,0
4769,?,Tainan,Female,31,3,0,?,1,1,130086.47,1
7260,?,Tainan,?,32,?,106957.28,?,1,?,134794.02,0
6313,658,Taichung,?,28,9,?,1,1,0,166682.57,0
8774,617,Tainan,Male,34,9,0,2,1,?,118749.58,0
4781,?,Tainan,Male,36,8,?,?,?,?,55207.41,0
7475,704,Taipei,?,?,?,165438.26,1,1,0,120770.75,1
4875,703,Taipei,Male,43,?,0,2,?,0,9704.66,0
1064,812,Taipei,Male,34,5,103818.43,1,1,1,166038.27,0
1344,?,?,Male,42,3,81589.04,1,1,0,188227.8,0
4574,645,Taipei,Female,24,3,?,1,1,1,11638.17,0
636,696,?,?,51,?,0,?,?,0,?,0
7450,?,Taipei,Female,?,2,166178.02,2,1,1,?,0
5336,651,Taipei,Female,?,8,0,?,1,0,137452.57,0
577,439,Tainan,Female,32,?,138901.61,?,1,0,75685.97,0
7512,757,?,Male,?,0,0,?,1,0,83263.06,0
6418,790,?,Male,37,?,0,?,1,1,?,0
1701,608,Taipei,Female,30,8,?,2,1,0,128875.86,0
7471,850,Taichung,Female,47,4,99219.47,?,1,1,?,0
6954,?,?,?,35,?,?,1,?,1,15118.2,0
4124,652,Tainan,Female,?,1,103895.31,?,0,?,?,0
8650,850,Taichung,Female,30,3,104911.35,2,?,?,42933.26,0
1908,?,?,Female,?,?,?,2,?,1,43486.73,0
8026,?,Taipei,Male,24,9,?,1,1,?,51959.82,0
7849,?,Taipei,?,49,10,0,1,?,1,?,0
4480,?,Taipei,Male,?,2,0,?,1,1,?,0
1178,626,Taipei,Male,?,1,?,2,1,0,66232.23,0
1476,634,Taipei,Male,26,8,0,1,1,0,21760.96,0
3921,634,Taichung,?,43,3,?,1,1,0,115268.86,0
7890,600,Taichung,?,57,?,138456.03,2,1,1,103548.25,0
2928,632,Taipei,?,32,?,111589.33,1,1,1,?,0
9654,527,Taichung,Male,58,?,137318.42,?,1,1,126144.96,0
7048,785,Tainan,Female,?,2,121691.54,?,?,0,81778.72,0
203,516,?,Male,50,5,0,?,0,?,146145.93,1
3861,720,?,Female,?,?,110717.38,1,1,?,?,0
5644,616,Tainan,?,?,6,0,?,1,1,12916.32,1
7737,649,Taipei,?,?,3,130931.83,1,1,1,144808.37,0
9943,739,Taichung,?,25,5,?,1,1,0,129181.27,0
7111,679,Tainan,Female,28,9,?,2,0,1,?,0
264,?,Taipei,Female,26,0,110654.02,?,0,1,111879.21,0
8689,637,?,?,40,9,?,1,1,1,?,1
1652,634,Tainan,Male,31,9,108632.48,1,?,1,179485.96,1
9991,714,Taichung,Male,33,3,?,1,?,0,53667.08,0
1763,758,Taipei,Female,34,1,?,?,1,1,60728.89,0
9076,576,Taipei,Male,40,9,0,2,1,0,112465.19,1
7183,692,Taichung,?,49,6,110540.43,2,0,?,107472.99,0
7221,718,?,Male,40,9,0,?,0,0,121537.91,0
786,792,Tainan,?,36,?,?,1,?,?,67468.67,0
3755,535,Tainan,?,35,8,118989.92,1,?,?,?,0
2605,?,Taipei,?,?,?,116160.23,1,1,?,13411.67,0
5526,624,Taipei,?,51,10,123401.43,?,1,1,127825.25,0
501,555,Tainan,?,?,4,0,2,?,?,54405.79,0
5715,554,Taipei,?,39,10,0,2,1,?,18391.93,0
8724,350,Taipei,?,51,?,?,1,?,1,?,1
1760,584,Taipei,Male,?,?,?,2,1,?,192381.21,0
25,846,?,?,38,5,0,1,1,?,187616.16,0
1679,?,?,?,?,4,?,1,?,0,71811.9,0
3656,754,Taichung,Male,35,?,98585.94,2,0,?,106116.84,0
8672,?,Taichung,Female,?,9,?,2,1,?,468.94,1
2618,?,Taichung,Male,45,?,152296.83,4,0,?,108040.86,1
7216,548,Taichung,Male,32,?,98986.28,1,1,1,?,0
307,731,Taipei,Male,?,?,0,?,1,?,170034.95,1
5117,741,Taichung,?,38,4,?,1,1,0,58440.43,0
6882,?,Tainan,?,29,?,0,2,1,1,?,0
3172,815,Taipei,Female,56,?,0,3,?,1,94248.16,1
4485,645,Taipei,Female,37,1,0,2,1,?,?,0
6797,?,Taipei,Female,25,8,0,2,?,?,?,0
6975,662,Taipei,Male,?,8,0,2,1,1,175314.87,0
4671,637,Taichung,Male,41,2,?,2,1,0,?,0
6889,618,Taipei,Female,31,?,0,?,1,0,29176.04,0
1983,667,Taipei,?,?,?,165798.1,?,?,0,147090.9,0
3712,762,?,?,34,8,98592.88,1,0,1,191790.29,1
5906,511,?,Female,30,?,?,?,1,?,143994.86,0
4334,724,Taichung,Male,34,6,118235.7,2,?,?,?,0
5759,681,Taichung,Female,44,4,91115.76,2,?,0,24208.84,1
7224,799,?,Male,?,9,154586.92,1,0,1,88604.89,1
1568,713,Taipei,Male,53,6,115029.4,1,0,0,?,1
4492,850,Taichung,Male,61,3,141784.02,1,?,1,92053.75,0
2195,?,Taipei,Female,?,2,?,?,1,?,171706.66,0
512,632,Taichung,Female,?,6,86569.76,?,1,0,98090.91,0
2466,763,Tainan,?,?,10,95153.77,1,0,1,81310.1,0
7444,?,?,Female,24,?,?,1,1,?,?,0
1681,705,Tainan,?,39,6,133261.13,1,?,1,78065.9,0
9878,505,Taichung,Female,33,3,106506.77,?,?,0,?,1
1628,680,?,?,?,?,92961.61,?,1,?,?,0
2717,?,Taipei,?,?,3,0,2,?,1,?,0
7139,430,?,Female,?,6,?,2,1,1,172852.06,1
4710,554,Taipei,Male,?,1,0,2,0,1,192660.55,0
9355,590,?,Male,?,?,0,2,1,1,143628.31,0
6689,550,Taipei,Male,?,6,?,1,?,?,?,0
8646,?,Taipei,?,?,10,124266.86,?,?,0,100566.81,0
1556,658,Taipei,Female,40,7,?,1,?,?,135459.02,1
5489,?,Taipei,Female,35,7,117183.74,1,?,1,?,0
8317,651,?,Male,53,?,?,?,?,?,130132.41,0
7199,670,Taipei,?,?,6,88294.6,1,1,?,?,0
8574,633,Taipei,?,?,8,?,1,1,1,60116.57,0
4345,528,?,?,26,10,102073.67,?,0,?,166799.93,0
6714,586,Taipei,Female,?,0,?,?,0,?,131553.82,1
466,608,?,Male,33,9,89968.69,1,1,?,?,0
3732,554,Taichung,Female,?,?,105701.91,?,?,?,?,1
7197,561,?,Female,?,5,0,2,?,?,?,0
3917,539,Tainan,Male,36,6,?,3,1,?,118959.64,0
965,683,?,?,?,4,?,1,1,?,?,1
1810,639,?,Female,?,6,?,?,?,?,53130.41,0
6918,?,Taichung,Female,41,?,115897.73,1,1,?,143544.48,0
3386,735,Taipei,?,41,7,74135.85,1,1,1,11783.1,1
5390,?,Taipei,Female,32,4,?,?,?,0,114899.13,0
8885,686,Taichung,Female,38,?,93569.86,3,0,?,10137.34,1
289,744,Tainan,Female,?,5,166297.89,?,1,1,181694.44,0
8299,?,?,Female,51,4,95560.04,1,0,0,72628.84,1
5999,644,Tainan,?,28,0,?,2,?,0,?,0
2478,512,Taipei,Female,41,8,?,?,?,?,64869.32,1
9420,686,Taichung,Male,26,1,57422.62,?,1,?,79189.4,0
6557,840,Taichung,Female,51,?,87779.83,?,0,1,?,1
3346,658,Taipei,Female,31,?,?,?,?,0,102153.75,0
7667,494,Taipei,?,?,?,0,?,0,1,109988.09,0
5901,583,Taipei,Female,27,?,0,3,?,0,?,0
4426,717,?,?,?,1,90537.16,1,0,?,?,0
6330,?,?,Male,34,2,146407.11,?,?,1,?,0
